x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32,label
0.47134843468666077,0.1454852968454361,-0.3218861520290375,0.9570798873901367,0.4778439998626709,0.12991484999656677,-0.3050524592399597,0.9455220699310303,0.48231276869773865,0.1302768737077713,-0.3054611086845398,0.9475359916687012,0.48679056763648987,0.13055403530597687,-0.30545252561569214,0.9501590132713318,0.46471714973449707,0.12954986095428467,-0.30666348338127136,0.9513207077980042,0.4600139558315277,0.12967878580093384,-0.3070468306541443,0.9573512673377991,0.4566768705844879,0.12975111603736877,-0.3072811961174011,0.960709810256958,0.4896468222141266,0.13811421394348145,-0.19473083317279816,0.9610323309898376,0.45339733362197876,0.13719971477985382,-0.20515577495098114,0.9568020701408386,0.47899794578552246,0.16383540630340576,-0.2773081660270691,0.9635986685752869,0.4655686020851135,0.1648457795381546,-0.28135591745376587,0.9639549851417542,0.5284758806228638,0.26096755266189575,-0.12797194719314575,0.999509334564209,0.41651493310928345,0.26536232233047485,-0.11698450893163681,0.9989683628082275,0.5594320893287659,0.40735217928886414,-0.11963315308094025,0.9419474601745605,0.39370861649513245,0.4120957553386688,-0.1448521465063095,0.9050522446632385,0.573189914226532,0.5042983293533325,-0.24556796252727509,0.9293922185897827,0.3714525103569031,0.5099280476570129,-0.2808535397052765,0.9020391702651978,0.5800267457962036,0.5465781688690186,-0.2793183922767639,0.9264681935310364,0.364552766084671,0.5502229928970337,-0.3172723650932312,0.8888445496559143,0.5747615694999695,0.5409315228462219,-0.31375670433044434,0.9314085841178894,0.36845123767852783,0.5467328429222107,-0.3480968177318573,0.8966583013534546,0.5674043297767639,0.528087854385376,-0.2621033489704132,0.9279759526252747,0.37419551610946655,0.5325942635536194,-0.2977754771709442,0.8890801668167114,0.5115828514099121,0.5539868474006653,-0.006405004765838385,0.9918755292892456,0.4440389573574066,0.558083176612854,0.0061991894617676735,0.9915027022361755,0.5197383761405945,0.7499012351036072,0.027216821908950806,0.9070627093315125,0.43895477056503296,0.753761351108551,0.06516794860363007,0.8859092593193054,0.5301364660263062,0.9406365156173706,0.18734505772590637,0.8865289092063904,0.4352079927921295,0.9382619857788086,0.217355415225029,0.8784016370773315,0.5244057774543762,0.959763765335083,0.1948738396167755,0.7843340635299683,0.44377368688583374,0.9594355225563049,0.22591443359851837,0.7569990158081055,0.5436926484107971,1.007085919380188,0.07355576008558273,0.8737338185310364,0.4198032319545746,1.0048363208770752,0.10956902801990509,0.8587521910667419,squat
0.4716652035713196,0.14629234373569489,-0.24754974246025085,0.9613259434700012,0.4783688485622406,0.1300923228263855,-0.22808177769184113,0.9508389234542847,0.483051061630249,0.1304425746202469,-0.2284441739320755,0.9526451826095581,0.4870747923851013,0.13070860505104065,-0.22844763100147247,0.9550368785858154,0.46511125564575195,0.12994644045829773,-0.23212175071239471,0.9560868144035339,0.4605783522129059,0.13006633520126343,-0.23242850601673126,0.9615296721458435,0.4568924307823181,0.13023029267787933,-0.23262254893779755,0.9645541906356812,0.4897264540195465,0.13855943083763123,-0.11513136327266693,0.964860737323761,0.45306167006492615,0.13777466118335724,-0.13234277069568634,0.960906445980072,0.4789906144142151,0.1657267063856125,-0.20288698375225067,0.9671993255615234,0.46575111150741577,0.16575363278388977,-0.20990577340126038,0.9675105214118958,0.5287247896194458,0.26117196679115295,-0.06462310254573822,0.9995529055595398,0.4166150987148285,0.2645614743232727,-0.07621090114116669,0.999043345451355,0.5596326589584351,0.4016643166542053,-0.11506573855876923,0.946325421333313,0.39347201585769653,0.3986332416534424,-0.17861755192279816,0.9106389880180359,0.5537864565849304,0.4786114990711212,-0.30199453234672546,0.9356741905212402,0.3890726864337921,0.4672132134437561,-0.4074915051460266,0.9098228216171265,0.5521436929702759,0.5119987726211548,-0.3510901927947998,0.9328846335411072,0.3855189383029938,0.5037077069282532,-0.4668630063533783,0.897721529006958,0.5432831048965454,0.4929039776325226,-0.377932608127594,0.9374525547027588,0.3938383460044861,0.4871486723423004,-0.48416322469711304,0.9049692153930664,0.5400585532188416,0.48109880089759827,-0.31696829199790955,0.9339250922203064,0.39911943674087524,0.4728187620639801,-0.4219079613685608,0.8971962928771973,0.5117688179016113,0.5545505285263062,-0.0033771817106753588,0.9926803708076477,0.44406795501708984,0.5593977570533752,0.003230208531022072,0.9923409223556519,0.5203574895858765,0.7484651207923889,0.01628577522933483,0.914073646068573,0.4374057352542877,0.7541728615760803,0.03081938624382019,0.8919485807418823,0.5299591422080994,0.9409772157669067,0.160140722990036,0.8958743810653687,0.43580564856529236,0.938305675983429,0.1645025610923767,0.8877959251403809,0.52405846118927,0.9602594375610352,0.16556844115257263,0.7853479981422424,0.44448453187942505,0.9597849249839783,0.17107179760932922,0.7597953677177429,0.5441681146621704,1.0061662197113037,0.03511917591094971,0.8828151822090149,0.41902613639831543,1.0050852298736572,0.0481417216360569,0.8673701882362366,squat
0.4715286195278168,0.19584013521671295,-0.2571691572666168,0.964745283126831,0.47789478302001953,0.1798596978187561,-0.23475798964500427,0.9548779129981995,0.4826553761959076,0.1808931827545166,-0.2350897341966629,0.956522524356842,0.48698967695236206,0.181662917137146,-0.2351064682006836,0.9589027762413025,0.4654046595096588,0.1802496314048767,-0.2359805554151535,0.9597167372703552,0.46111589670181274,0.18049058318138123,-0.2362905740737915,0.9647260308265686,0.4573892056941986,0.1810230314731598,-0.2365177422761917,0.9674625992774963,0.4902719557285309,0.18841561675071716,-0.1152319684624672,0.9680280089378357,0.45315876603126526,0.18805228173732758,-0.11959345638751984,0.9633914828300476,0.47909554839134216,0.2182111293077469,-0.2109086513519287,0.9702563285827637,0.46577101945877075,0.21545986831188202,-0.21432416141033173,0.9704560041427612,0.5290867686271667,0.3051125109195709,-0.060920022428035736,0.9995688796043396,0.4168888032436371,0.3070158362388611,-0.0630001500248909,0.9989897012710571,0.5600716471672058,0.44515275955200195,-0.1699286252260208,0.9496451616287231,0.391767680644989,0.43765178322792053,-0.210600346326828,0.9160603880882263,0.5252261757850647,0.4205160439014435,-0.4116697907447815,0.940282940864563,0.4227798581123352,0.41269823908805847,-0.46291404962539673,0.9153808951377869,0.5148830413818359,0.42004865407943726,-0.46400293707847595,0.9374963641166687,0.4338892102241516,0.41031965613365173,-0.524318516254425,0.9030675292015076,0.5076281428337097,0.39852195978164673,-0.46843934059143066,0.9415910243988037,0.436152845621109,0.38825610280036926,-0.5189234018325806,0.9093375205993652,0.5076413154602051,0.40192925930023193,-0.41745829582214355,0.9368675351142883,0.4343792498111725,0.3903501331806183,-0.46799007058143616,0.8993891477584839,0.5128785967826843,0.5836652517318726,-0.0011768806725740433,0.9933821558952332,0.44425255060195923,0.5886303186416626,0.0010641602566465735,0.9930604696273804,0.5312237739562988,0.762330949306488,-0.18779528141021729,0.9206430315971375,0.4148224890232086,0.7586071491241455,-0.20712320506572723,0.8993596434593201,0.5300588607788086,0.9422279596328735,0.014426199719309807,0.9011420011520386,0.42995113134384155,0.9312043190002441,0.014190779998898506,0.8906838297843933,0.5233751535415649,0.9604536294937134,0.028231387957930565,0.7861815690994263,0.43977922201156616,0.9532808065414429,0.03199867904186249,0.7580639123916626,0.5427711606025696,1.0067064762115479,-0.09324055910110474,0.8814337253570557,0.4066685140132904,0.9950577616691589,-0.0783911943435669,0.8595988154411316,squat
0.4724167287349701,0.2928093671798706,-0.1942044198513031,0.9681698083877563,0.4781820774078369,0.27313533425331116,-0.17241761088371277,0.9592529535293579,0.4827849864959717,0.2722441554069519,-0.1726645976305008,0.9607087969779968,0.48705655336380005,0.27240535616874695,-0.17262431979179382,0.9628775715827942,0.46593374013900757,0.27504464983940125,-0.17296014726161957,0.9636507630348206,0.4625236392021179,0.27546846866607666,-0.17324428260326385,0.9681683778762817,0.4591236710548401,0.275695264339447,-0.17345254123210907,0.970641553401947,0.4918486177921295,0.27863186597824097,-0.054685186594724655,0.9711156487464905,0.45376071333885193,0.2828812301158905,-0.057940222322940826,0.9669007658958435,0.4796987473964691,0.311358779668808,-0.14818774163722992,0.9730789661407471,0.46608686447143555,0.31381574273109436,-0.1510029286146164,0.9732556939125061,0.5311826467514038,0.37862926721572876,-0.015180878341197968,0.999550998210907,0.42236727476119995,0.38279926776885986,-0.010755142197012901,0.998995840549469,0.5603765845298767,0.5118560791015625,-0.16309991478919983,0.948875904083252,0.392068088054657,0.5064475536346436,-0.1914292871952057,0.9195948839187622,0.5113261938095093,0.4193955361843109,-0.3780575096607208,0.9413206577301025,0.4401857852935791,0.4038296937942505,-0.4028324484825134,0.9212467670440674,0.49911633133888245,0.394680917263031,-0.41834455728530884,0.9383730292320251,0.4539313316345215,0.38483962416648865,-0.4521443843841553,0.908231794834137,0.49360746145248413,0.3788621723651886,-0.4115125238895416,0.9414915442466736,0.45809000730514526,0.37113669514656067,-0.46267470717430115,0.9130375385284424,0.49318867921829224,0.3915567994117737,-0.37752246856689453,0.9332051873207092,0.45647937059402466,0.3810347318649292,-0.40447235107421875,0.9016401171684265,0.5162614583969116,0.6385055184364319,-0.0022740443237125874,0.9940192103385925,0.444404274225235,0.6343066096305847,0.002169084269553423,0.9937314391136169,0.5547060370445251,0.80873042345047,-0.16829298436641693,0.92387455701828,0.3863216042518616,0.788338303565979,-0.23953668773174286,0.9067012071609497,0.5324500203132629,0.9424186944961548,0.05574990063905716,0.8983634114265442,0.43002963066101074,0.9273155331611633,-0.006445877254009247,0.8883166909217834,0.5236364603042603,0.9544965028762817,0.07436604797840118,0.7747039794921875,0.4403722286224365,0.940737247467041,0.016221102327108383,0.7572970986366272,0.5431379675865173,1.011272668838501,-0.023211676627397537,0.866398811340332,0.40575283765792847,1.0119774341583252,-0.058366842567920685,0.8440146446228027,squat
0.47546935081481934,0.39235547184944153,-0.28875434398651123,0.9713306427001953,0.48225244879722595,0.368341326713562,-0.2661815881729126,0.9633039236068726,0.48689985275268555,0.36889490485191345,-0.26639524102211,0.9646093845367432,0.4918103814125061,0.36932021379470825,-0.2663859724998474,0.9665639400482178,0.46851056814193726,0.36724695563316345,-0.26532214879989624,0.9672711491584778,0.46486181020736694,0.3673801124095917,-0.265522301197052,0.9713383913040161,0.461262047290802,0.36816975474357605,-0.2656695246696472,0.9735650420188904,0.4966963231563568,0.37521520256996155,-0.14597652852535248,0.9739879965782166,0.45426973700523376,0.37717878818511963,-0.14166972041130066,0.9701906442642212,0.4841865599155426,0.4081769585609436,-0.24298307299613953,0.9757251143455505,0.46831685304641724,0.4100441038608551,-0.244045227766037,0.9758928418159485,0.5326661467552185,0.4699098467826843,-0.12434349954128265,0.999535083770752,0.42285603284835815,0.47287407517433167,-0.1092144101858139,0.9990506768226624,0.5604850053787231,0.5878109931945801,-0.3154723048210144,0.9511421918869019,0.3921293616294861,0.5796754360198975,-0.3149513900279999,0.9262603521347046,0.507465124130249,0.455090194940567,-0.5039212107658386,0.9423672556877136,0.45204609632492065,0.4271506369113922,-0.5070939064025879,0.9287233948707581,0.4973210394382477,0.4400303363800049,-0.5411293506622314,0.9377629160881042,0.46813124418258667,0.4349514842033386,-0.5497090816497803,0.9164547324180603,0.49535661935806274,0.42549794912338257,-0.5197026133537292,0.939139187335968,0.4693419337272644,0.41926783323287964,-0.5207391977310181,0.9204995632171631,0.49427223205566406,0.4326295554637909,-0.4980430006980896,0.9272887706756592,0.4660317301750183,0.4244996905326843,-0.5000871419906616,0.909498393535614,0.5233112573623657,0.7192581295967102,-0.004179040901362896,0.9945896863937378,0.44835004210472107,0.7218853235244751,0.0040301112458109856,0.9943398237228394,0.5787960290908813,0.850571870803833,-0.23918668925762177,0.9272597432136536,0.3735387623310089,0.8258564472198486,-0.22983033955097198,0.9118996262550354,0.5331166982650757,0.9395325779914856,0.04732506722211838,0.8711197376251221,0.430257648229599,0.9285517930984497,0.018182355910539627,0.8797459006309509,0.5233679413795471,0.9358919858932495,0.07543279230594635,0.761282205581665,0.44171014428138733,0.9416162371635437,0.04390397295355797,0.75880366563797,0.5387231111526489,1.0014591217041016,0.016525741666555405,0.8307898044586182,0.4085683822631836,1.0180020332336426,-0.012998123653233051,0.8212305307388306,squat
0.4779976010322571,0.3908545970916748,-0.32601916790008545,0.9741666316986084,0.4846872389316559,0.36858630180358887,-0.30809974670410156,0.9669387936592102,0.48971429467201233,0.36864158511161804,-0.30835244059562683,0.968104898929596,0.4944569170475006,0.3694927990436554,-0.30835533142089844,0.96986985206604,0.4706820845603943,0.3684355318546295,-0.3066428005695343,0.9705227017402649,0.46642956137657166,0.36860257387161255,-0.3069119155406952,0.9741843938827515,0.463527113199234,0.36905747652053833,-0.30709123611450195,0.9761908054351807,0.5007991194725037,0.3733462393283844,-0.19520187377929688,0.9765710830688477,0.45592284202575684,0.37429842352867126,-0.1890617311000824,0.9731499552726746,0.48743361234664917,0.4081525504589081,-0.28125765919685364,0.9781123995780945,0.47032827138900757,0.41122937202453613,-0.28127989172935486,0.9782701730728149,0.5360080003738403,0.4683563709259033,-0.1636020988225937,0.9995437264442444,0.42548567056655884,0.47219377756118774,-0.13800309598445892,0.9991145730018616,0.5611253976821899,0.5909022688865662,-0.36265987157821655,0.9527014493942261,0.3980773389339447,0.5873635411262512,-0.3405872881412506,0.9313308000564575,0.5082216262817383,0.45957714319229126,-0.5683121085166931,0.9427117705345154,0.45377740263938904,0.43431705236434937,-0.5537561774253845,0.9350719451904297,0.49940380454063416,0.444128155708313,-0.6118415594100952,0.9363382458686829,0.46608519554138184,0.4430868327617645,-0.601753294467926,0.9231237769126892,0.49418002367019653,0.432193785905838,-0.591697633266449,0.9358993172645569,0.4708990156650543,0.4293457865715027,-0.5731257796287537,0.9262082576751709,0.4931122660636902,0.4444795250892639,-0.5637547969818115,0.918083131313324,0.46958938241004944,0.43834254145622253,-0.5480521321296692,0.9146358966827393,0.5256860256195068,0.7123498916625977,-0.007205391768366098,0.9951089024543762,0.4505561292171478,0.7165935039520264,0.007075896952301264,0.9948916435241699,0.5796477794647217,0.8552645444869995,-0.22654394805431366,0.9260708093643188,0.3756621479988098,0.8304809331893921,-0.22826805710792542,0.9134159684181213,0.5365372896194458,0.9368239641189575,0.07830259948968887,0.8228613138198853,0.4290371537208557,0.9290261268615723,0.04101976379752159,0.8504032492637634,0.5240581035614014,0.929323136806488,0.08078201860189438,0.7215721607208252,0.4422343671321869,0.9431987404823303,0.06859219819307327,0.737294614315033,0.5390007495880127,0.995290219783783,0.07005306333303452,0.7757588028907776,0.40126848220825195,1.0025172233581543,-0.009500274434685707,0.7777417302131653,squat
0.47899213433265686,0.3115156888961792,-0.17527279257774353,0.9766893982887268,0.4853569567203522,0.29067203402519226,-0.1523219496011734,0.9701443910598755,0.4902939796447754,0.29093682765960693,-0.15254582464694977,0.971172571182251,0.49483031034469604,0.2916068732738495,-0.15253888070583344,0.9728003144264221,0.4722541272640228,0.2910762429237366,-0.15182313323020935,0.9734011888504028,0.4680422246456146,0.2915731370449066,-0.15209145843982697,0.9767019152641296,0.46475616097450256,0.29236915707588196,-0.15227434039115906,0.9785171747207642,0.5014327764511108,0.29695403575897217,-0.029810795560479164,0.9788753390312195,0.4579005837440491,0.2982325851917267,-0.027952095493674278,0.9757384061813354,0.4877435564994812,0.32883235812187195,-0.12792585790157318,0.9802802205085754,0.4716051518917084,0.33079445362091064,-0.12911969423294067,0.9804174304008484,0.5371716618537903,0.40265896916389465,0.011088422499597073,0.9995822310447693,0.42636045813560486,0.40636593103408813,0.04105140268802643,0.9991772174835205,0.5680422186851501,0.5347664952278137,-0.0909506231546402,0.9553862810134888,0.3980121910572052,0.5343878269195557,-0.09502681344747543,0.9332197904586792,0.5190024375915527,0.46181395649909973,-0.30787530541419983,0.9472534656524658,0.44395190477371216,0.44238391518592834,-0.3446340560913086,0.9396709203720093,0.512174129486084,0.4453461170196533,-0.35540348291397095,0.9411920309066772,0.4542674422264099,0.4457436800003052,-0.3980484902858734,0.9282664060592651,0.5047208666801453,0.4301128387451172,-0.3486538529396057,0.9406729340553284,0.45669469237327576,0.4246078431606293,-0.3866646885871887,0.9305996894836426,0.5033846497535706,0.43956607580184937,-0.3083832859992981,0.9229499101638794,0.45639219880104065,0.43365415930747986,-0.34621578454971313,0.9180432558059692,0.5266960263252258,0.672402560710907,-0.010624176822602749,0.9955934286117554,0.45296794176101685,0.6755807995796204,0.010508658364415169,0.9953970909118652,0.5706762075424194,0.8344443440437317,-0.1960517317056656,0.9315539002418518,0.3892246186733246,0.8146329522132874,-0.21903689205646515,0.9201794266700745,0.5353952646255493,0.9373825788497925,0.09750768542289734,0.8255718946456909,0.43086251616477966,0.9295629858970642,0.06319589912891388,0.8534920811653137,0.5217589139938354,0.9350823163986206,0.1265818476676941,0.7158669233322144,0.4450705647468567,0.9440171122550964,0.0887114554643631,0.7416664958000183,0.5393856763839722,0.9999817609786987,0.06458687782287598,0.7678093910217285,0.40263038873672485,1.003924012184143,0.0010284712770953774,0.7736319303512573,squat
0.4792194962501526,0.18744312226772308,-0.22920671105384827,0.9790156483650208,0.4857848584651947,0.16830378770828247,-0.21329863369464874,0.9731163382530212,0.49088436365127563,0.1688300520181656,-0.21361064910888672,0.9740408658981323,0.49530619382858276,0.169719859957695,-0.21359460055828094,0.9755086302757263,0.47264760732650757,0.1681654304265976,-0.21502971649169922,0.9760496020317078,0.46842852234840393,0.16876573860645294,-0.2153695821762085,0.9790216088294983,0.46497970819473267,0.16969624161720276,-0.21561448276042938,0.9806535243988037,0.5024796724319458,0.18109935522079468,-0.10008762031793594,0.9809832572937012,0.45842528343200684,0.17910552024841309,-0.10372797399759293,0.9781436324119568,0.4877069592475891,0.2084607630968094,-0.18435020744800568,0.9822500348091125,0.4718199670314789,0.20888273417949677,-0.18927520513534546,0.9823725819587708,0.5382424592971802,0.3041170537471771,-0.029440123587846756,0.9996227622032166,0.4260454773902893,0.3096223473548889,-0.03836166113615036,0.9992498755455017,0.5680718421936035,0.4325939118862152,-0.12119822204113007,0.959718644618988,0.3994733691215515,0.4397716820240021,-0.14530767500400543,0.9387771487236023,0.5369372367858887,0.47743919491767883,-0.39080607891082764,0.9524670839309692,0.4239107668399811,0.4779035449028015,-0.46028023958206177,0.9453166127204895,0.537433385848999,0.50620436668396,-0.45423150062561035,0.9469873905181885,0.4238012731075287,0.5149202346801758,-0.5272529125213623,0.9350096583366394,0.5272794961929321,0.49219202995300293,-0.4726269245147705,0.9465273022651672,0.4344910979270935,0.501905083656311,-0.542658269405365,0.937136173248291,0.5239733457565308,0.4836041331291199,-0.40361085534095764,0.9305057525634766,0.4391671121120453,0.49083366990089417,-0.47480034828186035,0.9255926609039307,0.5263936519622803,0.5887136459350586,-0.010202307254076004,0.9960308074951172,0.45326846837997437,0.6001219153404236,0.010078863240778446,0.9958511590957642,0.5549675822257996,0.7729538083076477,-0.1594284474849701,0.9379040002822876,0.41112151741981506,0.7841385006904602,-0.16096928715705872,0.9270243644714355,0.534416139125824,0.9387784600257874,0.04794313758611679,0.8418418169021606,0.4311191439628601,0.9305363297462463,0.06333567202091217,0.866272509098053,0.5215795040130615,0.946571409702301,0.06147519871592522,0.7354118227958679,0.4439167082309723,0.9485726952552795,0.08124376833438873,0.7593086957931519,0.5401136875152588,1.0062813758850098,-0.05337874963879585,0.788572371006012,0.402474969625473,1.003233790397644,-0.0197056382894516,0.792261004447937,squat
0.4812781810760498,0.13148830831050873,-0.315959632396698,0.9811087250709534,0.48696279525756836,0.11349751055240631,-0.29443392157554626,0.9757851958274841,0.4918566346168518,0.1139276921749115,-0.29477882385253906,0.9766170382499695,0.4960044324398041,0.11524014174938202,-0.2947714924812317,0.9779410362243652,0.4738072454929352,0.1131870448589325,-0.2989268898963928,0.9784305095672607,0.4697302281856537,0.11375358700752258,-0.2992519736289978,0.9811079502105713,0.465644508600235,0.11502332985401154,-0.29945212602615356,0.9825761318206787,0.5027731657028198,0.12616173923015594,-0.16409127414226532,0.9828764796257019,0.4592219293117523,0.12630727887153625,-0.18292377889156342,0.9803065657615662,0.489175021648407,0.15069632232189178,-0.2651648223400116,0.9840219616889954,0.473621129989624,0.152570903301239,-0.27275925874710083,0.9841316342353821,0.5387842655181885,0.2541978359222412,-0.07427287846803665,0.9996594786643982,0.4260052740573883,0.2564317584037781,-0.09622985124588013,0.9993189573287964,0.5679482221603394,0.39050424098968506,-0.1206788420677185,0.9633744955062866,0.3994089961051941,0.399840384721756,-0.1537996530532837,0.9438809752464294,0.5724647045135498,0.4856722950935364,-0.3039541244506836,0.9570454955101013,0.3911066949367523,0.4984690845012665,-0.3390336036682129,0.9502809643745422,0.579993724822998,0.5263473391532898,-0.34954580664634705,0.9519967436790466,0.3783099949359894,0.5358959436416626,-0.38795533776283264,0.9407277703285217,0.5717734098434448,0.5189021825790405,-0.38596978783607483,0.951626718044281,0.38693052530288696,0.534885585308075,-0.4223213791847229,0.9427435398101807,0.5653821229934692,0.5062596797943115,-0.32225534319877625,0.9370802640914917,0.39779967069625854,0.5257309675216675,-0.35824641585350037,0.9321346879005432,0.5236389636993408,0.547307014465332,-0.005156298168003559,0.9964246153831482,0.45235759019851685,0.5543191432952881,0.004963597748428583,0.9962616562843323,0.529395341873169,0.7405195236206055,-0.0017750079277902842,0.9432492256164551,0.4390929341316223,0.7533819675445557,-0.014203096739947796,0.932904064655304,0.5314549207687378,0.9389015436172485,0.15143172442913055,0.8567474484443665,0.4317173957824707,0.932012677192688,0.14033475518226624,0.8784893155097961,0.5216715931892395,0.9533382654190063,0.15708166360855103,0.7494277358055115,0.4435371458530426,0.9518512487411499,0.14873024821281433,0.7715123891830444,0.540446400642395,1.006272554397583,0.009380597621202469,0.8082214593887329,0.4074391722679138,1.0034722089767456,0.013644079677760601,0.8108718395233154,squat
0.48108500242233276,0.13006791472434998,-0.34427323937416077,0.9829964637756348,0.4867941737174988,0.11363547295331955,-0.3262898921966553,0.9782017469406128,0.49183231592178345,0.1149294450879097,-0.3266231417655945,0.9789500832557678,0.4959256052970886,0.1166740208864212,-0.3266207277774811,0.9801425337791443,0.473715215921402,0.11366454511880875,-0.32799625396728516,0.9805840849876404,0.4695793092250824,0.11462876200675964,-0.3282987177371979,0.9829942584037781,0.4655364453792572,0.1160278394818306,-0.32846570014953613,0.9843155741691589,0.5023804903030396,0.1273072063922882,-0.2083636075258255,0.9845865964889526,0.45918649435043335,0.12568144500255585,-0.21443955600261688,0.9822699427604675,0.48912468552589417,0.151154026389122,-0.29750552773475647,0.9856188297271729,0.4734710156917572,0.1521340161561966,-0.3011854887008667,0.9857173562049866,0.538676381111145,0.25020158290863037,-0.1344500482082367,0.9996930956840515,0.4246150553226471,0.2547721266746521,-0.12572993338108063,0.9993849992752075,0.5709980130195618,0.3842887878417969,-0.1487257182598114,0.9667500257492065,0.3964478373527527,0.39546072483062744,-0.174249529838562,0.9487271904945374,0.587518572807312,0.4873361885547638,-0.3152058720588684,0.9611221551895142,0.37171557545661926,0.4965899586677551,-0.36119750142097473,0.9548521637916565,0.5959926843643188,0.5258073210716248,-0.35828083753585815,0.9564003944396973,0.35799461603164673,0.5316515564918518,-0.4097815155982971,0.9460045695304871,0.5871802568435669,0.5220308899879456,-0.3935855031013489,0.9561258554458618,0.36668023467063904,0.5324101448059082,-0.43859878182411194,0.9479024410247803,0.5810792446136475,0.511218786239624,-0.3328343331813812,0.9428685307502747,0.3748229444026947,0.5230252742767334,-0.3789956867694855,0.938170850276947,0.520104169845581,0.539459764957428,-0.005689194891601801,0.9967806935310364,0.45137959718704224,0.5453191995620728,0.00546253053471446,0.9966333508491516,0.5219487547874451,0.7371330261230469,-0.009000451304018497,0.9482167959213257,0.44125890731811523,0.7473501563072205,0.02469734102487564,0.9377428889274597,0.530595600605011,0.9389636516571045,0.13857117295265198,0.8703235983848572,0.43320900201797485,0.9324941635131836,0.17850567400455475,0.8895153403282166,0.522197425365448,0.9564982056617737,0.14461715519428253,0.7634987235069275,0.4436531662940979,0.9541327357292175,0.18687069416046143,0.7837815880775452,0.539559543132782,1.0063992738723755,0.003992780111730099,0.8264098167419434,0.41734594106674194,1.0037561655044556,0.0580202154815197,0.8281062841415405,squat
